Close Price,count,edge_count,node_count,degree,transitivity,centrality,average_clustering,number_connected_components,density,log_ret
11.74333333,1224,1170,2085,1.122302158,4.14E-05,0.635596165,0.000964503,1196,0.000538533,-0.00078028
11.6975,7616,7537,13818,1.090895933,4.01E-07,0.703455045,0.000292063,7573,7.90E-05,-0.00391056
11.6225,2351,2269,4072,1.114440079,0,0.707074564,0,2301,0.000273751,-0.006432269
11.5875,1063,1008,1792,1.125,0.000112634,0.58122224,0.003364927,1037,0.000628141,-0.003015944
11.5275,1151,1084,1928,1.124481328,0,0.648600225,0,1114,0.00058354,-0.005191446
11.52333333,748,700,1262,1.109350238,9.54E-05,0.604143973,0.001587224,719,0.000879738,-0.00036152
11.54583333,832,802,1476,1.086720867,0.000181604,0.497689489,0.001806685,829,0.00073676,0.001950656
11.52916667,978,944,1675,1.127164179,0,0.609689938,0,975,0.000673336,-0.001444565
11.48333333,2215,2165,3841,1.127310596,0,0.70191007,0,2193,0.00029357,-0.003983348
11.525,2031,1985,3693,1.07500677,0,0.706842084,0,2002,0.000291172,0.00362188
11.56666667,2228,2194,4163,1.054047562,3.18E-06,0.706845187,0.000481014,2214,0.000253255,0.003608809
11.55166667,1021,988,1733,1.140219273,0,0.579802695,0,1016,0.000658325,-0.001297672
11.56416667,1021,956,1693,1.129356172,8.86E-05,0.613083477,0.002658004,979,0.000667468,0.00108151
11.53416667,1559,1506,2676,1.125560538,0,0.577739511,0,1538,0.00042077,-0.002597591
11.56083333,2332,2298,4100,1.12097561,0,0.701754338,0,2327,0.000273475,0.002309303
11.64333333,1084,1024,1817,1.127132636,0,0.61945066,0,1051,0.000620668,0.007110822
11.6325,1248,1150,2080,1.105769231,0,0.648837368,0,1182,0.000531876,-0.000930865
11.6375,1655,1387,2573,1.078118927,0,0.707085067,0,1421,0.000419175,0.000429738
11.6375,833,734,1359,1.080206034,0.000124218,0.424611264,0.001473154,779,0.000795439,0
11.64,7001,6915,12567,1.100501313,5.01E-07,0.702795968,0.0003236,6945,8.76E-05,0.0002148
11.66916667,2420,2346,4181,1.122219565,0,0.70820945,0,2387,0.000268474,0.002502593
11.65666667,1393,1327,2310,1.148917749,3.64E-05,0.457015433,0.001010101,1372,0.000497582,-0.001071773
11.51583333,1224,1130,2031,1.112752339,8.63E-05,0.596956897,0.002479426,1176,0.000548154,-0.012155362
11.45666667,989,905,1659,1.091018686,0.00036704,0.539763143,0.003596544,952,0.000658033,-0.005151098
11.4325,1243,1171,2112,1.108901515,0.000110576,0.618827038,0.002099213,1214,0.000525297,-0.002111626
11.35666667,1291,1187,2079,1.141895142,4.84E-05,0.49972549,0.000721501,1222,0.000549516,-0.006655234
11.31833333,2485,2401,4268,1.125117151,0,0.707337175,0,2429,0.000263679,-0.003381113
11.2425,1163,1061,1888,1.123940678,0,0.581353383,0,1094,0.000595623,-0.00672259
11.1925,1189,1118,1975,1.132151899,6.46E-05,0.643078858,0.001857158,1140,0.000573532,-0.004457329
11.2075,1142,1080,1911,1.130298273,0,0.609453751,0,1111,0.000591779,0.001339286
11.17333333,936,887,1614,1.09913259,0.000143909,0.611309937,0.00252055,919,0.000681421,-0.00305321
11.10666667,1311,1238,2223,1.113810166,7.46E-05,0.526981617,0.001505849,1260,0.000501265,-0.005984458
11.14166667,3057,3008,5481,1.097609925,3.42E-06,0.701843218,0.000243327,3035,0.000200294,0.003146306
11.13916667,2515,2456,4586,1.071085914,3.12E-06,0.706842182,0.000436274,2478,0.000233607,-0.000224408
11.15,865,819,1481,1.106009453,0.000182404,0.530253456,0.002250731,855,0.000747304,0.000972072
11.2,1141,1045,1806,1.157253599,0.003200711,0.517338419,0.008654041,1078,0.000641138,0.00447428
11.22416667,1355,1292,2299,1.123966942,2.66E-05,0.64280733,0.000579969,1329,0.000489107,0.002155414
11.24833333,1027,950,1692,1.122931442,0,0.537731336,0,989,0.000664064,0.002150778
11.26416667,2781,2704,4763,1.135418854,0,0.706986152,0,2741,0.000238433,0.001406626
11.26333333,1100,1035,1872,1.105769231,0,0.596669818,0,1069,0.000591004,-7.40E-05
11.255,1089,979,1788,1.0950783,5.23E-05,0.615255035,0.001174497,1019,0.000612803,-0.000740138
11.27583333,1400,1248,2206,1.131459655,4.31E-05,0.492539276,0.000679964,1288,0.000513134,0.001849318
11.29333333,7406,7333,13442,1.091057878,3.99E-07,0.703339045,0.000276319,7371,8.12E-05,0.001550789
11.22083333,1636,1444,2605,1.108637236,9.78E-05,0.58961966,0.002175721,1489,0.000425744,-0.006440412
11.15166667,2564,2491,4388,1.135369189,9.37E-06,0.70130253,0.000911746,2513,0.000258803,-0.006183206
11.16333333,1134,1032,1840,1.12173913,7.11E-05,0.533690868,0.001177536,1066,0.000609972,0.001045635
11.19583333,1048,951,1739,1.09373203,0,0.600985545,0,992,0.000629305,0.002907087
11.14583333,1364,1278,2228,1.147217235,0,0.603892973,0,1311,0.00051514,-0.004475949
11.1,1378,1269,2290,1.108296943,7.31E-05,0.603333719,0.001237294,1308,0.000484184,-0.004120628
11.06333333,1222,1163,2043,1.138521782,0,0.481109293,0,1187,0.000557552,-0.003308771
11.00583333,2452,2359,4191,1.125745645,4.60E-06,0.701888214,0.000397678,2391,0.000268674,-0.005210902
11.02583333,1199,1033,1860,1.110752688,5.26E-05,0.640012126,0.001164875,1058,0.0005975,0.001815569
10.98416667,1274,1150,2059,1.11704711,0,0.635579474,0,1183,0.000542783,-0.003786162
11.04583333,1048,935,1664,1.123798077,4.75E-05,0.6246691,0.001202656,961,0.000675766,0.005598441
11.12833333,1182,1103,1949,1.131862494,0.000194929,0.582044247,0.002052335,1130,0.000581038,0.007441126
11.15333333,1941,1835,3494,1.050372066,0,0.706888644,0,1868,0.000300708,0.002243998
11.15,2199,2154,3830,1.124804178,1.54E-05,0.707625716,0.000916325,2192,0.000293759,-0.000298909
11.17416667,1315,1255,2194,1.14402917,0,0.524215107,0,1289,0.000521673,0.002165069
11.21,2513,2457,4584,1.071989529,0,0.706844459,0,2487,0.000233906,0.003201671
11.14583333,726,672,1260,1.066666667,0.000141616,0.64563132,0.000825775,725,0.000847233,-0.005740501
11.12666667,1571,1408,2491,1.130469691,8.04E-05,0.645483552,0.0020085,1443,0.000454004,-0.001721106
11.11083333,1156,1016,1823,1.114646188,0,0.506015648,0,1059,0.000611771,-0.001424021
11.11,3074,2666,4681,1.139072848,0,0.701173603,0,2705,0.000243392,-7.50E-05
11.13,1333,896,1599,1.120700438,0,0.574036875,0,933,0.000701314,0.001798562
11.1625,7813,7311,13315,1.09815997,0,0.702672604,0,7344,8.25E-05,0.002915781
11.17333333,1546,1010,1812,1.114790287,0,0.529716813,0,1051,0.000615566,0.000970041
11.1225,1604,1087,1946,1.117163412,0,0.596445537,0,1130,0.000574377,-0.004559903
11.12083333,3580,2970,4787,1.240860664,0,0.500248998,0,3018,0.000259269,-0.000149858
11.10083333,3995,3420,6283,1.088651918,5.55E-06,0.707059505,0.000652617,3465,0.000173297,-0.001800045
11.08583333,1648,1123,1996,1.125250501,0,0.493912568,0,1169,0.000564035,-0.001352164
11.01583333,1608,1284,2315,1.109287257,4.31E-05,0.564864827,0.000719942,1328,0.000479381,-0.006334385
10.98416667,925,866,1560,1.11025641,7.46E-05,0.595166172,0.001312576,897,0.000712159,-0.00287879
11.02583333,1803,1651,2949,1.119701594,0.000231793,0.597276661,0.004317985,1697,0.000379817,0.003786162
11.15,1362,1217,2187,1.112940101,0.000137718,0.600841197,0.002300093,1257,0.000509122,0.011198494
11.16416667,2670,2543,4542,1.119771026,9.14E-06,0.707575823,0.000602839,2578,0.000246591,0.001269747
11.1825,1062,1011,1793,1.127718907,0,0.572668704,0,1040,0.000629307,0.001640812
11.16,1489,1250,2222,1.125112511,0,0.623095049,0,1284,0.000506579,-0.002014099
11.165,834,769,1383,1.112075199,0,0.516159931,0,796,0.000804685,0.000447928
11.16666667,1275,1187,2076,1.143545279,0,0.587936415,0,1217,0.000551106,0.000149265
11.15916667,996,931,1635,1.13883792,8.95E-05,0.612983898,0.002549338,965,0.000696963,-0.000671867
11.15833333,3336,3288,5999,1.096182697,5.87E-06,0.70057125,0.000666877,3313,0.000182758,-7.47E-05
11.1475,2302,2245,4241,1.058712568,3.15E-06,0.706835119,0.000471905,2272,0.000249696,-0.000971345
11.11333333,1030,934,1648,1.133495146,7.62E-05,0.571888612,0.001242487,964,0.000688218,-0.003069669
11.13833333,1369,958,1717,1.115899825,0.000152509,0.637703718,0.002343512,997,0.000650291,0.002247024
11.1025,1727,1184,2092,1.131931166,0,0.603382475,0,1222,0.000541335,-0.003222304
11.05583333,1747,1224,2181,1.122420908,4.53E-05,0.579269162,0.000611363,1262,0.000514872,-0.004212116
11.02333333,2711,2240,4032,1.111111111,0,0.709426576,0,2263,0.000275642,-0.002943954
11.0675,1714,1277,2314,1.103716508,3.78E-05,0.473375021,0.001296456,1308,0.00047718,0.003998647
11.0375,1420,1122,1995,1.12481203,3.61E-05,0.631705885,0.001169591,1169,0.000564098,-0.00271432
10.9925,1114,1004,1759,1.141557703,0.000190263,0.556579898,0.003791178,1023,0.00064935,-0.004085344
11.01916667,1374,1023,1812,1.129139073,0,0.614643212,0,1060,0.000623489,0.002422959
11.06416667,1243,1004,1831,1.096668487,7.26E-05,0.59646043,0.001093334,1048,0.000599272,0.004075477
11.02416667,9028,8836,16111,1.096890323,1.90E-07,0.703237473,0.000124139,8879,6.81E-05,-0.003621825
10.9325,1318,1225,2207,1.110104214,0,0.534072049,0,1265,0.00050322,-0.008349828
10.985,973,876,1575,1.112380952,0.000155642,0.622806699,0.001695682,908,0.000706722,0.004790702
11.00083333,1196,1088,1922,1.132154006,0,0.547208815,0,1111,0.000589357,0.001440322
10.95083333,1769,1653,2912,1.135302198,0,0.625649955,0,1680,0.000390004,-0.004555471
10.91916667,1355,1229,2165,1.135334873,0.000103486,0.514638457,0.001553133,1267,0.000524646,-0.002895902
10.8925,2481,2350,4189,1.121986154,4.92E-06,0.701694944,0.000477527,2385,0.000267905,-0.002445176
10.85916667,1000,920,1655,1.111782477,0,0.48570452,0,960,0.000672178,-0.003064902
10.77666667,1236,1133,2019,1.122337791,3.08E-05,0.640148544,0.000991472,1164,0.000556163,-0.007626274
10.74,1153,968,1760,1.1,0,0.43017535,0,1005,0.000625355,-0.003408214
10.7425,1058,963,1748,1.101830664,0.000125021,0.626963795,0.002290146,996,0.000630699,0.000232748
10.755,1289,1224,2161,1.132808885,0,0.602724329,0,1251,0.000524449,0.001162926
10.73083333,3695,3574,6534,1.093970003,2.44E-06,0.702007904,0.000306155,3604,0.000167453,-0.002249545
10.74083333,1222,1117,1973,1.132285859,0.000154009,0.58169752,0.001578452,1145,0.000574181,0.00093146
10.76583333,2307,2236,4226,1.058211074,9.63E-06,0.706810537,0.000986504,2269,0.000250464,0.002324862
10.78416667,1407,1097,1916,1.145093946,4.60E-05,0.591768694,0.001130828,1130,0.00059796,0.00170147
10.85916667,1812,1213,2171,1.117457393,0.000121785,0.607972248,0.002533438,1254,0.000514957,0.006930568
10.875,1490,950,1687,1.126259632,7.71E-05,0.500073456,0.001244813,979,0.000668007,0.001457
10.835,3059,2538,4434,1.144790257,5.09E-06,0.707081619,0.000306971,2575,0.000258243,-0.003684942
10.84083333,1185,633,1176,1.076530612,0.000309486,0.678297047,0.00217984,668,0.000916196,0.000538234
10.9175,1385,894,1620,1.103703704,0.000385716,0.64619636,0.004350543,925,0.000681719,0.007047138
10.93583333,1840,1395,2433,1.146732429,1.91E-05,0.600612147,0.000589122,1425,0.000471518,0.001677853
10.92416667,1822,1460,2559,1.141070731,1.92E-05,0.646778652,0.000846685,1499,0.000446079,-0.001067399
10.94666667,1310,1123,1985,1.131486146,0.000162981,0.600429112,0.002720403,1158,0.000570306,0.002057535
10.90583333,2454,2387,4226,1.12967345,3.29E-05,0.701558597,0.002359718,2421,0.000267378,-0.003737182
10.9525,1194,1097,1959,1.119959163,0.00015855,0.612101545,0.002794186,1129,0.000571991,0.004269926
10.9375,1507,1380,2405,1.147609148,6.85E-05,0.594669072,0.001009801,1415,0.000477375,-0.001370489
10.93666667,1172,997,1787,1.115836598,0.000435578,0.637981108,0.003638687,1023,0.000624769,-7.62E-05
10.90333333,1447,1348,2381,1.132297354,0.00010835,0.556171296,0.001489061,1376,0.000475755,-0.003052505
10.92583333,8914,7200,13051,1.103363727,9.81E-07,0.702422205,0.000429086,7232,8.45E-05,0.002061463
10.87916667,2644,2536,4502,1.126610395,9.63E-06,0.702399864,0.000613484,2571,0.000250302,-0.00428037
10.85583333,965,853,1542,1.106355383,0.000275964,0.492982804,0.00226978,881,0.000717946,-0.002147075
10.85166667,1405,1318,2313,1.139645482,6.74E-05,0.579612202,0.001023202,1353,0.000492926,-0.000383892
10.83416667,1216,1160,2026,1.145113524,5.54E-05,0.630233252,0.001992508,1186,0.000565488,-0.001613957
10.81333333,1546,1473,2642,1.115064345,9.18E-05,0.631952328,0.001523467,1502,0.000422213,-0.00192478
10.775,999,925,1660,1.114457831,0.000134397,0.597086887,0.001807229,950,0.000671765,-0.003551305
10.75583333,2746,2654,4673,1.13588701,3.95E-06,0.707001696,0.00042818,2678,0.000243127,-0.001780393
10.76166667,2146,2016,3770,1.069496021,5.30E-06,0.706850765,0.000543135,2048,0.000283761,0.000542194
10.73166667,2701,2578,4773,1.080243034,0,0.706811121,0,2607,0.000226371,-0.002791565
10.7175,1188,840,1540,1.090909091,7.97E-05,0.57759003,0.001948052,878,0.000708843,-0.001320953
10.68583333,1324,1133,1992,1.137550201,0.000228389,0.542628225,0.00351409,1155,0.000571346,-0.002959043
10.695,1324,1224,2165,1.130715935,0,0.610256672,0,1251,0.000522512,0.000857466
10.71833333,2384,2320,4135,1.122128174,0,0.707944882,0,2351,0.000271439,0.002179328
10.72916667,1149,1072,1904,1.12605042,5.48E-05,0.555206529,0.00072529,1108,0.000591724,0.001010219
10.72916667,168,1072,1904,1.12605042,5.48E-05,0.555206529,0.00072529,1108,0.000591724,0.001010219
10.72916667,1149,157,318,0.987421384,0,0.68944404,0,179,0.003114894,0.001010219
10.72916667,168,157,318,0.987421384,0,0.68944404,0,179,0.003114894,0.001010219
10.7075,939,829,1516,1.093667546,0,0.565653443,0,867,0.000721893,-0.002021459
10.7025,1394,1336,2334,1.144815767,0,0.597976151,0,1370,0.000490705,-0.000467071
10.71583333,1032,922,1664,1.108173077,0,0.626496946,0,953,0.00066637,0.001245039
10.70583333,1223,1145,2038,1.123650638,9.78E-05,0.476846243,0.001587185,1180,0.00055162,-0.000933634
10.69333333,2606,2491,4429,1.124858885,5.68E-06,0.701915784,0.000451678,2522,0.000254033,-0.00116827
10.73,1276,1204,2106,1.14339981,0.000140059,0.62325283,0.002459975,1236,0.000543183,0.003423062
10.73833333,1023,906,1615,1.121981424,0.000500083,0.638295088,0.005248833,937,0.000695156,0.000776337
10.7325,1331,1141,2019,1.130262506,0.000212296,0.555533713,0.00318524,1171,0.00056009,-0.000543373
10.7225,1034,960,1733,1.107905366,0.000400909,0.490541957,0.004956081,989,0.000639668,-0.000932184
10.7175,7977,7833,14245,1.0997543,7.84E-07,0.703131156,0.000391206,7855,7.72E-05,-0.000466418
10.71166667,2581,2505,4416,1.13451087,3.16E-05,0.707005729,0.002176529,2547,0.000256967,-0.000544429
10.75,1041,925,1660,1.114457831,0.000356185,0.504822741,0.003580034,951,0.000671765,0.003572264
10.7,934,868,1557,1.114964676,0,0.59603381,0,893,0.000716558,-0.004662013
10.7025,882,809,1464,1.105191257,0,0.503905839,0,835,0.000755428,0.000233618
10.7275,789,716,1315,1.088973384,0,0.672165116,0,746,0.000828747,0.002333179
10.725,1067,867,1519,1.141540487,0,0.607998108,0,895,0.000752003,-0.000233073
10.745,3244,3077,5655,1.088240495,0,0.707196323,0,3105,0.000192473,0.001863065
10.7625,973,867,1551,1.117988395,0,0.635951398,0,896,0.000721283,0.00162734
10.7675,1949,1895,3659,1.035802132,0,0.706810924,0,1921,0.000283161,0.000464468
10.87,650,515,963,1.069574247,0.000363504,0.680825914,0.004162677,544,0.001111824,0.009474363
10.92666667,937,627,1172,1.06996587,0.000360245,0.677045065,0.005126226,653,0.00091372,0.005199584
10.9725,1319,1044,1829,1.141607436,0,0.563450202,0,1074,0.000624512,0.004185858
10.98916667,1954,1802,3223,1.118212845,2.69E-05,0.702331969,0.001447926,1828,0.000347056,0.001517796
11.0025,952,815,1533,1.063274625,0.000610376,0.707076915,0.005591278,847,0.000694043,0.001212581
11.02583333,1392,1229,2140,1.148598131,3.78E-05,0.631175072,0.002047174,1255,0.000536979,0.002118485
10.96583333,1832,1564,2675,1.169345794,1.49E-05,0.597420793,0.000785047,1598,0.000437302,-0.005456626
10.98083333,1908,1772,3066,1.155903457,1.36E-05,0.607219338,0.000652734,1814,0.00037713,0.00136695
11.05,1623,1531,2627,1.165588123,9.82E-05,0.605607432,0.003015698,1562,0.000443864,0.006279099
11.0825,2789,2705,4768,1.134647651,4.12E-06,0.700037252,0.000454418,2744,0.000238021,0.00293686
11.08583333,1331,1246,2217,1.124041498,0.000309163,0.655308686,0.005807169,1281,0.000507239,0.000300729
11.06833333,1082,986,1767,1.116015846,0,0.52574785,0,1021,0.000631946,-0.001579839
11.1025,5378,5265,9912,1.062348668,7.38E-07,0.70537606,0.000274639,5302,0.000107189,0.00308213
11.16166667,2864,2763,5082,1.087367178,1.07E-05,0.70029736,0.000441646,2810,0.000214007,0.005314981
11.17916667,1736,1606,2847,1.128205128,0.000128849,0.491842652,0.002960702,1651,0.000396418,0.001566638
11.25833333,2443,2315,4122,1.123241145,1.48E-05,0.707685913,0.001464526,2346,0.000272565,0.007056668
11.30416667,897,784,1426,1.099579243,9.78E-05,0.452711707,0.001405296,827,0.000771635,0.004062794
11.2475,1401,1276,2234,1.142345568,3.06E-05,0.636531254,0.00096986,1312,0.000511574,-0.005025508
11.225,808,754,1352,1.115384615,9.91E-05,0.595953938,0.001725838,789,0.000825599,-0.002002448
11.22333333,945,887,1570,1.129936306,0.000154759,0.5852374,0.002123142,906,0.000720163,-0.000148489
11.27333333,1078,911,1599,1.139462164,0.000290192,0.619586758,0.005017124,942,0.000713055,0.00444511
11.32416667,5398,5146,9472,1.086570946,5.46E-05,0.692135343,0.004183964,5171,0.000114726,0.00449903
11.2725,933,680,1213,1.121187139,0.000927472,0.684704368,0.005312638,705,0.000925072,-0.004572954
11.24083333,971,880,1562,1.126760563,0.000262897,0.516981934,0.002690385,910,0.00072182,-0.00281315
11.22916667,1523,1448,2479,1.168212989,0,0.607759645,0,1475,0.000471434,-0.001038422
11.1975,1511,1370,2389,1.146923399,8.42E-05,0.634304536,0.001158086,1403,0.000480286,-0.002824021
11.16083333,1601,1435,2506,1.145251397,3.51E-05,0.558160488,0.000533784,1460,0.000457186,-0.003279913
11.11166667,2303,2070,3668,1.12868048,1.21E-05,0.707238871,0.00099982,2101,0.000307794,-0.004415018
11.05583333,1048,916,1639,1.117754728,0.000315225,0.581478343,0.003665255,952,0.00068239,-0.005037415
11.065,757,666,1246,1.069020867,0.001363079,0.681395753,0.010969057,705,0.000858651,0.000828781
11.03166667,767,684,1253,1.091779729,0.00108558,0.667753428,0.006950937,716,0.000872029,-0.003017049
11.0725,1244,1147,2026,1.132280355,0.00024572,0.629503333,0.004095959,1183,0.000559151,0.003694632
11.06333333,1491,1384,2364,1.170896785,1.83E-05,0.616686251,0.000888325,1408,0.000495513,-0.00082822
11.07583333,2912,2794,4890,1.142740286,0.000181826,0.701077473,0.008335904,2832,0.000233737,0.001129221
11.0825,1021,963,1732,1.112009238,0.000681462,0.546932488,0.006325332,1002,0.000642409,0.00060173
11.11833333,8161,8067,14689,1.098372932,9.66E-07,0.702990886,0.000465034,8104,7.48E-05,0.00322811
11.10583333,869,801,1485,1.078787879,0.000576147,0.457990843,0.00362033,833,0.000726946,-0.001124902
11.0875,1321,1198,2109,1.136083452,9.25E-05,0.625392228,0.001271395,1238,0.000538939,-0.001652148
11.12333333,1188,1087,1944,1.118312757,0.000534817,0.455621658,0.005329796,1125,0.00057556,0.003226656
11.145,2588,2487,4383,1.134839151,3.30E-05,0.701642763,0.002034426,2518,0.000258977,0.001945963
11.13666667,963,903,1622,1.113440197,0.000120368,0.613461056,0.002117896,939,0.000686885,-0.000747999
11.11916667,946,852,1520,1.121052632,0,0.639828653,0,871,0.00073802,-0.001572622
11.13416667,1004,951,1664,1.143028846,5.83E-05,0.555244205,0.001402244,986,0.000687329,0.001348113
11.1375,1173,1108,1951,1.135827781,6.79E-05,0.623238978,0.002051858,1134,0.000582476,0.000299334
11.15,1994,1927,3671,1.049850177,1.56E-05,0.707103401,0.00103514,1965,0.000286063,0.001121705
11.15,2426,2346,4178,1.123025371,1.79E-05,0.701284614,0.001087328,2374,0.000268859,0
11.17416667,1199,1052,1925,1.092987013,0,0.545871532,0,1086,0.000568081,0.002165069
11.195,2388,2326,4375,1.063314286,9.03E-06,0.706714515,0.001265015,2361,0.000243099,0.001862684
11.19833333,1016,925,1642,1.126674787,6.24E-05,0.562631225,0.001278928,965,0.000686578,0.000297708
11.2075,1197,920,1630,1.128834356,5.49E-05,0.612898321,0.001431493,955,0.000692962,0.000818239
11.23,1312,1120,1971,1.136478945,0,0.520446535,0,1161,0.000576893,0.002005572
11.23666667,2780,2424,4347,1.115251898,0,0.708011149,0,2461,0.000256616,0.000593472
11.30833333,1484,1081,1925,1.123116883,0,0.547027867,0,1123,0.000583741,0.006357676
11.30166667,1915,1562,2795,1.117710197,0.000111928,0.592968925,0.002003587,1606,0.000400039,-0.00058971
11.2475,1390,996,1804,1.10421286,8.15E-05,0.539714204,0.000794531,1033,0.000612431,-0.004804326
11.25416667,1989,1609,2853,1.127935506,2.02E-05,0.619633438,0.000702402,1644,0.000395489,0.000592549
11.26583333,1413,1170,2092,1.118546845,0.000194168,0.574524382,0.002363501,1210,0.000534934,0.001036116
11.24666667,2324,2258,4042,1.117268679,1.63E-05,0.701815189,0.000420584,2291,0.000276483,-0.001702758
11.25833333,1251,1157,2078,1.113570741,0.000195766,0.603452421,0.003833815,1192,0.000536144,0.001036807
11.26916667,1537,1430,2562,1.116315379,0.000176289,0.605685467,0.003281406,1475,0.00043589,0.000961788
11.22583333,1182,1055,1897,1.112282551,0.000229876,0.520071618,0.002957887,1094,0.000586647,-0.003852713
11.29166667,1078,974,1794,1.085841695,0.000443776,0.541528167,0.004253495,1026,0.0006056,0.005847321
11.305,7031,6857,12885,1.064338378,1.46E-06,0.706568074,0.000576193,6895,8.26E-05,0.001180115
11.35916667,2811,2665,4792,1.112270451,2.56E-05,0.707320354,0.001541711,2710,0.000232158,0.004779948
11.34833333,1179,1063,1915,1.110182768,0.00016542,0.475096848,0.002268576,1111,0.000580033,-0.000954164
11.32833333,1061,961,1747,1.100171723,5.22E-05,0.553416535,0.001240221,998,0.00063011,-0.001763928
11.265,1120,986,1782,1.106621773,0.000250799,0.44451436,0.003161242,1021,0.000621349,-0.005606388
11.25333333,1850,1184,2117,1.118564006,0.000220899,0.622924943,0.003164856,1228,0.000528622,-0.001036193
11.17916667,915,849,1516,1.12005277,0,0.529484254,0,889,0.000739309,-0.006612454
11.12416667,3000,2929,5432,1.078424153,0,0.706875708,0,2967,0.000198568,-0.004932008
11.11916667,2430,2343,4491,1.043420174,0,0.707102885,0,2380,0.000232388,-0.000449573
11.17416667,1578,1422,2685,1.059217877,4.12E-05,0.706956122,0.001620676,1476,0.000394642,0.004934221
11.19,1040,897,1619,1.108091414,7.34E-05,0.542423274,0.00088532,937,0.000684853,0.001415956
11.225,1326,1123,2039,1.101520353,0.000143821,0.574336144,0.0028061,1171,0.000540491,0.003122911
11.23666667,1584,1123,2020,1.111881188,5.14E-05,0.617916224,0.000742574,1156,0.000550709,0.001038807
11.24083333,2860,2447,4387,1.115568726,9.69E-06,0.701755928,0.000683839,2495,0.000254348,0.000370741
11.20583333,1554,1328,2354,1.128292268,3.21E-05,0.56639212,0.000470066,1376,0.000479512,-0.003118506
11.23416667,1266,971,1773,1.095318669,0,0.590387199,0,1010,0.000618126,0.002525254
11.23666667,1453,1131,2062,1.09699321,0.000224375,0.447183012,0.003071452,1181,0.000532263,0.000222511
11.18833333,1675,1286,2283,1.126587823,0.000126977,0.615727049,0.002409111,1334,0.000493684,-0.004310672
11.17,7859,7556,14199,1.064300303,5.81E-07,0.706557504,0.000469529,7600,7.50E-05,-0.001639956
11.14666667,2748,2370,4298,1.10283853,4.20E-05,0.708781775,0.002243568,2429,0.000256653,-0.002091114
11.1075,1375,1143,2085,1.096402878,0.000230528,0.54931167,0.004185985,1192,0.000526105,-0.003519944
11.0575,1422,1250,2262,1.105216622,8.88E-05,0.623678413,0.002593575,1296,0.000488818,-0.004511625
11.01833333,1059,988,1835,1.076839237,0.001920559,0.559578762,0.012956122,1034,0.000587153,-0.003548379
11.01833333,1129,1075,1943,1.106536284,8.39E-05,0.629372762,0.002087265,1120,0.000569792,0
10.97083333,1381,1254,2343,1.070422535,0.000197475,0.70683715,0.004105455,1297,0.000457055,-0.004320316
10.94583333,3188,3047,5406,1.127266001,1.71E-05,0.701179821,0.001234183,3092,0.00020856,-0.00228137
10.99666667,2389,1541,2902,1.062026189,2.58E-05,0.706968256,0.001378363,1582,0.00036609,0.00463333
10.97083333,2271,1957,3370,1.161424332,0.000133162,0.565842911,0.004355002,1985,0.000344739,-0.00235196
10.94833333,1078,935,1658,1.127864897,0.000415662,0.524443166,0.005730282,961,0.000680667,-0.002052998
10.96916667,1392,1295,2261,1.145510836,2.56E-05,0.613483185,0.000958278,1318,0.000506863,0.001901069
11.02916667,905,860,1564,1.099744246,0,0.619490051,0,899,0.000703611,0.005454972
11.02333333,3391,3232,5954,1.085656701,7.93E-06,0.705737839,0.001175805,3263,0.000182371,-0.000529041
11.0325,1154,1047,1848,1.133116883,7.59E-05,0.629593924,0.002886003,1090,0.00061349,0.000831224
11.08083333,2731,2499,4699,1.06363056,1.52E-05,0.706743899,0.001667021,2534,0.000226401,0.004371427
11.13666667,1027,793,1441,1.100624566,0.000197609,0.617677844,0.003007171,829,0.000764323,0.005026079
11.10916667,1164,851,1543,1.103046014,9.58E-05,0.629022697,0.001944264,884,0.000715335,-0.002472374
11.10666667,1240,904,1655,1.09244713,0.00010018,0.439423782,0.001812689,941,0.000660488,-0.000225065
11.09916667,3155,2822,4939,1.142741446,4.44E-06,0.698395349,0.00060741,2863,0.000231418,-0.000675498
11.0975,1750,1392,2425,1.148041237,4.23E-05,0.648976975,0.001382571,1429,0.000473614,-0.000150173
11.04333333,1635,1172,2125,1.103058824,0,0.486867482,0,1225,0.000519331,-0.00489293
11.05666667,1128,623,1185,1.051476793,0.001097615,0.669687615,0.005889863,667,0.000888072,0.001206637
11.0975,1394,893,1629,1.096378146,0.000701614,0.652367181,0.007734807,937,0.000673451,0.003686293
11.09333333,1748,1335,2333,1.144449207,0.000170258,0.595022087,0.004136497,1371,0.000490759,-0.00037553
11.12833333,3099,2713,4750,1.142315789,1.41E-05,0.706569868,0.001162573,2757,0.000240538,0.003150081
11.135,1441,1073,1894,1.133051742,0.000277793,0.578928044,0.004127179,1111,0.000598548,0.000598892
11.14416667,5531,5138,9745,1.054489482,1.86E-06,0.706072211,0.000804125,5176,0.000108219,0.000822891
11.09833333,3214,2856,5227,1.09278745,1.84E-05,0.69797886,0.000898598,2893,0.000209106,-0.004121245
11.1025,1480,1128,1973,1.143436391,0.000330007,0.567273305,0.004615337,1166,0.000579836,0.000375361
11.12,1618,1257,2238,1.123324397,9.26E-05,0.48683008,0.00119154,1297,0.000502157,0.001574981
11.095,2871,2520,4441,1.134879532,3.66E-05,0.701116183,0.001951064,2557,0.000255603,-0.002250732
